,Adj Close,Close,High,Low,Open,Volume,CloseSmooth,MA20,MA50,TrendStrength
2024-09-06 04:30:00+00:00,,,,,,,2498.247736150568,2507.4708862304688,2521.8944584517044,-0.5719340146411549
2024-09-06 05:30:00+00:00,,,,,,,2497.3972389914775,2506.4032925692472,2520.873729137074,-0.5740246486990889
2024-09-06 06:30:00+00:00,,,,,,,2496.5467418323865,2505.3292042125354,2519.8648963512073,-0.5768441061947327
2024-09-06 07:30:00+00:00,,,,,,,2495.6962446732955,2504.248621160334,2518.867960094105,-0.580393222883534
2024-09-06 08:30:00+00:00,,,,,,,2494.8457475142045,2503.161543412642,2517.882920365767,-0.5846728151675299
2024-09-06 09:30:00+00:00,,,,,,,2493.9952503551135,2502.0679709694605,2516.909777166193,-0.5896836800182484
2024-09-06 10:30:00+00:00,,,,,,,2493.1447531960225,2501.2244762073865,2515.9485304953832,-0.585228756054784
2024-09-06 11:30:00+00:00,,,,,,,2492.294256036932,2500.3739790482955,2514.999180353338,-0.5815191280892509
2024-09-06 12:30:00+00:00,,,,,,,2491.443758877841,2499.5234818892045,2514.0617267400567,-0.5782771638508518
2024-09-06 13:30:00+00:00,2490.59326171875,2490.59326171875,2516.058837890625,2490.430908203125,2510.4658203125,0.0,2490.59326171875,2498.6729847301135,2513.13616965554,-0.5755034327252105
2024-09-06 14:30:00+00:00,2480.681884765625,2480.681884765625,2492.555419921875,2478.351806640625,2490.589599609375,0.0,2480.681884765625,2497.369443581321,2512.0412915039065,-0.5840607784676125
2024-09-06 15:30:00+00:00,2480.9921875,2480.9921875,2480.9921875,2480.9921875,2480.9921875,0.0,2480.9921875,2496.1239424272017,2510.9815258789063,-0.5917042120213962
2024-09-06 16:30:00+00:00,,,,,,,2481.4150599888394,2494.9421097554787,2509.9834257114953,-0.599259572869608
2024-09-06 17:30:00+00:00,,,,,,,2481.8379324776784,2493.8239455661524,2508.9857849469863,-0.6043015258117261
2024-09-06 18:30:00+00:00,,,,,,,2482.2608049665178,2492.7694498592227,2508.0110136972403,-0.607715187643808
2024-09-06 19:30:00+00:00,,,,,,,2482.683677455357,2491.77862263469,2507.0591119622563,-0.6094985656563411
2024-09-06 20:30:00+00:00,,,,,,,2483.1065499441966,2490.8514638925526,2506.1300797420354,-0.6096497533382408
2024-09-06 21:30:00+00:00,,,,,,,2483.5294224330355,2489.9879736328126,2505.223917036577,-0.6081669307143991
2024-09-06 22:30:00+00:00,,,,,,,2483.952294921875,2489.1881518554687,2504.3406238458806,-0.6050483646726311
2024-09-06 23:30:00+00:00,,,,,,,2484.3751674107143,2488.451998560521,2503.4802001699472,-0.6002924092791277
2024-09-07 00:30:00+00:00,,,,,,,2484.7980398995537,2487.7795137479707,2502.6426460087764,-0.5938975060826011
2024-09-07 01:30:00+00:00,,,,,,,2485.2209123883927,2487.1706974178164,2501.827961362368,-0.5858621844073598
2024-09-07 02:30:00+00:00,,,,,,,2485.643784877232,2486.625549570059,2501.0361462307224,-0.576185061634615
2024-09-07 03:30:00+00:00,,,,,,,2486.0666573660715,2486.1440702046975,2500.2672006138396,-0.5648648434725171
2024-09-07 04:30:00+00:00,,,,,,,2486.489529854911,2485.7262593217333,2499.521124511719,-0.5519003242143186
2024-09-07 05:30:00+00:00,,,,,,,2486.91240234375,2485.372116921165,2498.7979179243607,-0.5372903869852764
2024-09-07 06:30:00+00:00,,,,,,,2487.335274832589,2485.081643002993,2498.097580851765,-0.5210340039772974
2024-09-07 07:30:00+00:00,,,,,,,2487.7581473214286,2484.8548375672176,2497.420113293933,-0.5031302366722163
2024-09-07 08:30:00+00:00,,,,,,,2488.181019810268,2484.691700613839,2496.7655152508623,-0.48357823605273637
2024-09-07 09:30:00+00:00,,,,,,,2488.603892299107,2484.592232142857,2496.1337867225548,-0.4623772428020332
2024-09-07 10:30:00+00:00,,,,,,,2489.0267647879464,2485.009476143973,2495.5249277090097,-0.42137233125898393
2024-09-07 11:30:00+00:00,,,,,,,2489.449637276786,2485.4323486328126,2494.938938210227,-0.3810349596865996
2024-09-07 12:30:00+00:00,,,,,,,2489.872509765625,2485.855221121652,2494.3758182262072,-0.3415923551814408
2024-09-07 13:30:00+00:00,,,,,,,2490.295382254464,2486.278093610491,2493.8355677569502,-0.3030462089870976
2024-09-07 14:30:00+00:00,,,,,,,2490.7182547433035,2486.7009660993303,2493.3181868024553,-0.2653981645082857
2024-09-07 15:30:00+00:00,,,,,,,2491.141127232143,2487.1238385881693,2492.8236753627234,-0.22864981710849436
2024-09-07 16:30:00+00:00,,,,,,,2491.5639997209823,2487.5467110770087,2492.454662388393,-0.19691236055147557
2024-09-07 17:30:00+00:00,,,,,,,2491.9868722098213,2487.969583565848,2492.1083158482143,-0.16607353123644242
2024-09-07 18:30:00+00:00,,,,,,,2492.4097446986607,2488.3924560546875,2491.787436700994,-0.13624680004010742
2024-09-07 19:30:00+00:00,,,,,,,2492.8326171875,2488.815328543527,2491.492024946733,-0.10743347265032908
2024-09-07 20:30:00+00:00,,,,,,,2493.2554896763395,2489.2382010323663,2491.22208058543,-0.07963479324161298
2024-09-07 21:30:00+00:00,,,,,,,2493.6783621651784,2489.6610735212057,2490.977603617086,-0.052851944311689214
2024-09-07 22:30:00+00:00,,,,,,,2494.101234654018,2490.0839460100447,2490.7585940417007,-0.0270860465269457
2024-09-07 23:30:00+00:00,,,,,,,2494.5241071428572,2490.506818498884,2490.5650518592734,-0.0023381585775413523
2024-09-08 00:30:00+00:00,,,,,,,2494.9469796316966,2490.929690987723,2490.396977069805,0.021390722957945234
2024-09-08 01:30:00+00:00,,,,,,,2495.3698521205356,2491.3525634765624,2490.2543696732955,0.04409966373880796
2024-09-08 02:30:00+00:00,,,,,,,2495.792724609375,2491.775435965402,2490.137229669744,0.06578779177864741
2024-09-08 03:30:00+00:00,,,,,,,2496.2155970982144,2492.198308454241,2490.0455570591516,0.08645429755237373
2024-09-08 04:30:00+00:00,,,,,,,2496.6384695870534,2492.62118094308,2489.9793518415177,0.10609843409378819
2024-09-08 05:30:00+00:00,,,,,,,2497.0613420758928,2493.0440534319196,2489.938614016842,0.1247195170835
2024-09-08 06:30:00+00:00,,,,,,,2497.484214564732,2493.466925920759,2489.923343585126,0.14231692492712042
2024-09-08 07:30:00+00:00,,,,,,,2497.9070870535716,2493.8897984095984,2489.9335405463676,0.15889009882419106
2024-09-08 08:30:00+00:00,,,,,,,2498.3299595424105,2494.3126708984373,2489.9692049005685,0.17443854282697077
2024-09-08 09:30:00+00:00,,,,,,,2498.75283203125,2494.735543387277,2490.0303366477274,0.1889618238902386
2024-09-08 10:30:00+00:00,,,,,,,2499.1757045200893,2495.158415876116,2490.116935787845,0.2024595719106766
2024-09-08 11:30:00+00:00,,,,,,,2499.5985770089287,2495.5812883649555,2490.229002320921,0.21493147975732277
2024-09-08 12:30:00+00:00,,,,,,,2500.0214494977677,2496.0041608537945,2490.3665362469565,0.22637730329183012
2024-09-08 13:30:00+00:00,,,,,,,2500.444321986607,2496.427033342634,2490.52953756595,0.23679686137944128
2024-09-08 14:30:00+00:00,,,,,,,2500.8671944754465,2496.849905831473,2490.718006277902,0.246190035889859
2024-09-08 15:30:00+00:00,,,,,,,2501.290066964286,2497.2727783203127,2490.9319423828124,0.25455677168902
2024-09-08 16:30:00+00:00,,,,,,,2501.712939453125,2497.6956508091516,2491.3525634765624,0.2546041626375734
2024-09-08 17:30:00+00:00,,,,,,,2502.135811941964,2498.1185232979906,2491.775435965402,0.2545609544517895
2024-09-08 18:30:00+00:00,,,,,,,2502.5586844308036,2498.5413957868304,2492.198308454241,0.25451776092904305
2024-09-08 19:30:00+00:00,,,,,,,2502.981556919643,2498.9642682756694,2492.6211809430806,0.2544745820617983
2024-09-08 20:30:00+00:00,,,,,,,2503.404429408482,2499.387140764509,2493.04405343192,0.2544314178426524
2024-09-08 21:30:00+00:00,,,,,,,2503.8273018973214,2499.810013253348,2493.466925920759,0.2543882682641527
2024-09-08 22:30:00+00:00,,,,,,,2504.250174386161,2500.2328857421876,2493.8897984095984,0.2543451333188151
2024-09-08 23:30:00+00:00,,,,,,,2504.673046875,2500.655758231027,2494.3126708984373,0.2543020129992336
2024-09-09 00:30:00+00:00,,,,,,,2505.095919363839,2501.078630719866,2494.735543387277,0.2542589072978979
2024-09-09 01:30:00+00:00,,,,,,,2505.5187918526785,2501.5015032087053,2495.158415876116,0.25421581620748496
2024-09-09 02:30:00+00:00,,,,,,,2505.941664341518,2501.9243756975443,2495.5812883649555,0.2541727397204762
2024-09-09 03:30:00+00:00,,,,,,,2506.3645368303573,2502.3472481863837,2496.0041608537945,0.25412967782952234
2024-09-09 04:30:00+00:00,,,,,,,2506.7874093191963,2502.770120675223,2496.427033342634,0.2540866305271512
2024-09-09 05:30:00+00:00,,,,,,,2507.2102818080357,2503.1929931640625,2496.849905831473,0.2540435978059872
2024-09-09 06:30:00+00:00,,,,,,,2507.633154296875,2503.615865652902,2497.2727783203127,0.25400057965856804
2024-09-09 07:30:00+00:00,,,,,,,2508.0560267857145,2504.0387381417413,2497.6956508091516,0.2539575760775647
2024-09-09 08:30:00+00:00,,,,,,,2508.4788992745534,2504.4616106305807,2498.118523297991,0.2539145870555251
2024-09-09 09:30:00+00:00,,,,,,,2508.901771763393,2504.8844831194197,2498.54139578683,0.2538716125850754
2024-09-09 10:30:00+00:00,,,,,,,2509.3246442522322,2505.307355608259,2498.9642682756694,0.25382865265882815
2024-09-09 11:30:00+00:00,,,,,,,2509.7475167410716,2505.730228097098,2499.387140764509,0.2537857072693831
2024-09-09 12:30:00+00:00,,,,,,,2510.1703892299106,2506.1531005859374,2499.810013253348,0.2537427764093994
2024-09-09 13:30:00+00:00,2510.59326171875,2510.59326171875,2517.42529296875,2503.635498046875,2504.368408203125,0.0,2510.59326171875,2506.575973074777,2500.2328857421876,0.2536998600714866
2024-09-09 14:30:00+00:00,2511.291748046875,2511.291748046875,2512.728515625,2508.169921875,2510.44482421875,0.0,2511.291748046875,2507.0126262555805,2500.6612705078123,0.25398704825297513
2024-09-09 15:30:00+00:00,2511.44287109375,2511.44287109375,2511.44287109375,2511.44287109375,2511.44287109375,0.0,2511.44287109375,2507.435691964286,2501.084220284598,0.2539487326406522
2024-09-09 16:30:00+00:00,,,,,,,2510.651444868608,2507.7980427372922,2501.482884087104,0.25245660045732277
2024-09-09 17:30:00+00:00,,,,,,,2509.860018643466,2508.0996785745997,2501.8572619153306,0.24951130323438772
2024-09-09 18:30:00+00:00,,,,,,,2509.068592418324,2508.3405994762074,2502.2073537692777,0.2451134074756335
2024-09-09 19:30:00+00:00,,,,,,,2508.277166193182,2508.5208054421164,2502.533159648945,0.23926339477600933
2024-09-09 20:30:00+00:00,,,,,,,2507.48573996804,2508.6402964723266,2502.8346795543325,0.23196166192757917
2024-09-09 21:30:00+00:00,,,,,,,2506.6943137428975,2508.6990725668375,2503.1119134854403,0.22320852101324562
2024-09-09 22:30:00+00:00,,,,,,,2505.9028875177555,2508.6971337256496,2503.364861442269,0.213004199488059
2024-09-09 23:30:00+00:00,,,,,,,2505.1114612926135,2508.6344799487624,2503.5935234248172,0.2013488402482101
2024-09-10 00:30:00+00:00,,,,,,,2504.3200350674715,2508.511111236176,2503.797899433086,0.18824250168742193
2024-09-10 01:30:00+00:00,,,,,,,2503.5286088423295,2508.3270275878904,2503.977989467076,0.17368515774134238
2024-09-10 02:30:00+00:00,,,,,,,2502.7371826171875,2508.082229003906,2504.1337935267857,0.15767669791953634
2024-09-10 03:30:00+00:00,,,,,,,2501.9457563920455,2507.7767154842227,2504.265311612216,0.14021692732492738
2024-09-10 04:30:00+00:00,,,,,,,2501.1543301669035,2507.41048702884,2504.3725437233666,0.121305566661299
2024-09-10 05:30:00+00:00,,,,,,,2500.3629039417615,2506.983543637759,2504.455489860238,0.10094225222833518
2024-09-10 06:30:00+00:00,,,,,,,2499.5714777166195,2506.495885310978,2504.5141500228287,0.07912653590442183
2024-09-10 07:30:00+00:00,,,,,,,2498.7800514914775,2505.9475120484985,2504.5485242111404,0.05585788511719107
2024-09-10 08:30:00+00:00,,,,,,,2497.988625266335,2505.3384238503195,2504.5586124251727,0.03113568280167833
2024-09-10 09:30:00+00:00,,,,,,,2497.197199041193,2504.6686207164416,2504.544414664925,0.004959227346466675
2024-09-10 10:30:00+00:00,,,,,,,2496.405772816051,2503.9243219549007,2504.5059309303974,-0.0232225034212888
2024-09-10 11:30:00+00:00,,,,,,,2495.614346590909,2503.1328957297583,2504.443161221591,-0.05231763739423085
2024-09-10 12:30:00+00:00,,,,,,,2494.822920365767,2502.3414695046167,2504.3561055385044,-0.08044527012081827
2024-09-10 13:30:00+00:00,2494.031494140625,2494.031494140625,2499.148681640625,2489.789794921875,2499.148681640625,0.0,2494.031494140625,2501.5500432794743,2504.244763881138,-0.10760611903956069
2024-09-10 14:30:00+00:00,2495.76025390625,2495.76025390625,2495.76025390625,2490.849609375,2492.709716796875,0.0,2495.76025390625,2500.8846263538708,2504.159539969308,-0.13077895250544663
2024-09-10 15:30:00+00:00,2495.76025390625,2495.76025390625,2495.76025390625,2495.76025390625,2495.76025390625,0.0,2495.76025390625,2500.258780739524,2504.0658586077006,-0.15203585221570579
2024-09-10 16:30:00+00:00,,,,,,,2495.4199773615055,2499.655492609197,2503.9569142654223,-0.17178497088824696
2024-09-10 17:30:00+00:00,,,,,,,2495.0797008167615,2499.0747619628905,2503.8327069424718,-0.1900264728705193
2024-09-10 18:30:00+00:00,,,,,,,2494.739424272017,2498.516588800604,2503.6932366388496,-0.2067604673963613
2024-09-10 19:30:00+00:00,,,,,,,2494.3991477272725,2497.9809731223368,2503.5385033545554,-0.22198700857893414
2024-09-10 20:30:00+00:00,,,,,,,2494.0588711825285,2497.4679149280896,2503.36850708959,-0.23570609539864798
2024-09-10 21:30:00+00:00,,,,,,,2493.718594637784,2496.977414217862,2503.183247843953,-0.24791767168607817
2024-09-10 22:30:00+00:00,,,,,,,2493.37831809304,2496.509470991655,2502.982725617644,-0.2586216260997935
2024-09-10 23:30:00+00:00,,,,,,,2493.0380415482955,2496.0640852494676,2502.7669404106637,-0.26781779209918294
2024-09-11 00:30:00+00:00,,,,,,,2492.697765003551,2495.6412569912995,2502.5358922230116,-0.2755059479122013
2024-09-11 01:30:00+00:00,,,,,,,2492.357488458807,2495.240986217152,2502.2895810546875,-0.2816858164978828
2024-09-11 02:30:00+00:00,,,,,,,2492.0172119140625,2494.863272927024,2502.0280069056917,-0.2863570655041758
2024-09-11 03:30:00+00:00,,,,,,,2491.676935369318,2494.508117120916,2501.7511697760247,-0.28951930722020175
2024-09-11 04:30:00+00:00,,,,,,,2491.336658824574,2494.1755187988283,2501.459069665686,-0.2911720985237278
2024-09-11 05:30:00+00:00,,,,,,,2490.9963822798295,2493.86547796076,2501.1517065746752,-0.29131494082355003
2024-09-11 06:30:00+00:00,,,,,,,2490.656105735085,2493.5779946067114,2500.829080502993,-0.2899472799965611
2024-09-11 07:30:00+00:00,,,,,,,2490.315829190341,2493.3130687366834,2500.4911914506392,-0.28706850631981407
2024-09-11 08:30:00+00:00,,,,,,,2489.9755526455965,2493.070700350675,2500.1380394176135,-0.2826779543974623
2024-09-11 09:30:00+00:00,,,,,,,2489.6352761008525,2492.8508894486863,2499.7696244039166,-0.2767749030825242
2024-09-11 10:30:00+00:00,,,,,,,2489.294999556108,2492.527626731179,2499.3859464095476,-0.27440018570243613
2024-09-11 11:30:00+00:00,,,,,,,2488.9547230113635,2492.1873501864347,2498.987005434507,-0.2720964628181384
2024-09-11 12:30:00+00:00,,,,,,,2488.6144464666195,2491.8470736416903,2498.5728014787946,-0.2691827843929033
2024-09-11 13:30:00+00:00,2488.274169921875,2488.274169921875,2511.247802734375,2486.003662109375,2510.819091796875,0.0,2488.274169921875,2491.506797096946,2498.1433345424107,-0.2656587936208447
2024-09-11 14:30:00+00:00,2489.736083984375,2489.736083984375,2496.84619140625,2482.004638671875,2487.839111328125,0.0,2489.736083984375,2491.256630082564,2497.7346484375,-0.25935574697610275
2024-09-11 15:30:00+00:00,2489.95458984375,2489.95458984375,2489.95458984375,2489.95458984375,2489.95458984375,0.0,2489.95458984375,2491.0344021883875,2497.321875,-0.25176861959824814
2024-09-11 16:30:00+00:00,,,,,,,2490.8024680397725,2490.87158203125,2496.912089399858,-0.24191910457126922
2024-09-11 17:30:00+00:00,,,,,,,2491.6503462357955,2490.7681696111504,2496.516238902699,-0.23024361716450162
2024-09-11 18:30:00+00:00,,,,,,,2492.498224431818,2490.724164928089,2496.153174493963,-0.2174950488354753
2024-09-11 19:30:00+00:00,,,,,,,2493.346102627841,2490.7395679820665,2495.8228961736504,-0.2036734336950397
2024-09-11 20:30:00+00:00,,,,,,,2494.1939808238635,2490.8143787730824,2495.5254039417614,-0.188778890458812
2024-09-11 21:30:00+00:00,,,,,,,2495.0418590198865,2490.9485973011365,2495.2606977982955,-0.17281162248753446
2024-09-11 22:30:00+00:00,,,,,,,2495.889737215909,2491.1422235662285,2495.0287777432527,-0.15577191781088745
2024-09-11 23:30:00+00:00,,,,,,,2496.737615411932,2491.3952575683593,2494.8296437766335,-0.13766014913448246
2024-09-12 00:30:00+00:00,,,,,,,2497.5854936079545,2491.7076993075284,2494.6632958984374,-0.11847677383029416
2024-09-12 01:30:00+00:00,,,,,,,2498.4333718039775,2492.079548783736,2494.529734108665,-0.09822233391034094
2024-09-12 02:30:00+00:00,,,,,,,2499.28125,2492.5108059969816,2494.4289584073153,-0.07689745598361183
2024-09-12 03:30:00+00:00,,,,,,,2500.1291281960225,2493.0014709472657,2494.3609687943895,-0.054502851196426484
2024-09-12 04:30:00+00:00,,,,,,,2500.9770063920455,2493.5515436345877,2494.3257652698867,-0.0310393151559828
2024-09-12 05:30:00+00:00,,,,,,,2501.824884588068,2494.1610240589484,2494.3233478338066,-0.006507727837254668
2024-09-12 06:30:00+00:00,,,,,,,2502.672762784091,2494.829912220348,2494.3537164861505,0.019090946526555373
2024-09-12 07:30:00+00:00,,,,,,,2503.5206409801135,2495.5582081187854,2494.4168712269175,0.04575565957050869
2024-09-12 08:30:00+00:00,,,,,,,2504.3685191761365,2496.3459117542616,2494.5128120561076,0.07348527894082311
2024-09-12 09:30:00+00:00,,,,,,,2505.216397372159,2497.193023126775,2494.6415389737217,0.10227858845416092
2024-09-12 10:30:00+00:00,,,,,,,2506.064275568182,2498.009432705966,2494.8030519797585,0.1285223987385724
2024-09-12 11:30:00+00:00,,,,,,,2506.9121537642045,2498.8573109019885,2494.997351074219,0.15470797298072358
2024-09-12 12:30:00+00:00,,,,,,,2507.7600319602275,2499.7051890980115,2495.2244362571023,0.17957313882475553
2024-09-12 13:30:00+00:00,2508.60791015625,2508.60791015625,2513.239013671875,2499.98046875,2508.506103515625,0.0,2508.60791015625,2500.553067294034,2495.4843075284093,0.2031172766878634
2024-09-12 14:30:00+00:00,2510.51416015625,2510.51416015625,2515.393798828125,2507.649169921875,2508.938232421875,0.0,2510.51416015625,2501.4538640802557,2495.798132324219,0.226610144578077
2024-09-12 15:30:00+00:00,2510.538818359375,2510.538818359375,2510.538818359375,2510.538818359375,2510.538818359375,0.0,2510.538818359375,2502.3134998668324,2496.1282788085937,0.24779259586734798
2024-09-12 16:30:00+00:00,,,,,,,2511.177900834517,2503.162695867365,2496.436631747159,0.2694265912729672
2024-09-12 17:30:00+00:00,,,,,,,2511.816983309659,2504.0014520818536,2496.757766335227,0.290123689382121
2024-09-12 18:30:00+00:00,,,,,,,2512.456065784801,2504.829768510298,2497.098488103693,0.3096105517438443
2024-09-12 19:30:00+00:00,,,,,,,2513.095148259943,2505.6476451526987,2497.4587970525567,0.32788721518874536
2024-09-12 20:30:00+00:00,,,,,,,2513.734230735085,2506.4550820090553,2497.838693181818,0.3449537734665078
2024-09-12 21:30:00+00:00,,,,,,,2514.3733132102275,2507.252079079368,2498.238176491477,0.3608103771974941
2024-09-12 22:30:00+00:00,,,,,,,2515.0123956853695,2508.038636363636,2498.6572469815337,0.3754572338177054
2024-09-12 23:30:00+00:00,,,,,,,2515.6514781605115,2508.8147538618605,2499.095904651989,0.3888946075170762
2024-09-13 00:30:00+00:00,,,,,,,2516.2905606356535,2509.5804315740415,2499.554149502841,0.40112281917136017
2024-09-13 01:30:00+00:00,,,,,,,2516.9296431107955,2510.3356695001776,2500.031981534091,0.41214224626694934
2024-09-13 02:30:00+00:00,,,,,,,2517.5687255859375,2511.08046764027,2500.5294007457387,0.4219533228197422
2024-09-13 03:30:00+00:00,,,,,,,2518.2078080610795,2511.814825994318,2501.046407137784,0.43055653928698917
2024-09-13 04:30:00+00:00,,,,,,,2518.8468905362215,2512.5387445623223,2501.583000710227,0.43795244247281234
2024-09-13 05:30:00+00:00,,,,,,,2519.4859730113635,2513.2522233442824,2502.139181463068,0.44414163542718643
2024-09-13 06:30:00+00:00,,,,,,,2520.1250554865055,2513.9552623401987,2502.7149493963066,0.44912477733844547
2024-09-13 07:30:00+00:00,,,,,,,2520.7641379616475,2514.647861550071,2503.3103045099433,0.45290258341932277
2024-09-13 08:30:00+00:00,,,,,,,2521.40322043679,2515.330020973899,2503.925246803977,0.45547582478666265
2024-09-13 09:30:00+00:00,,,,,,,2522.042302911932,2516.001740611683,2504.5597762784087,0.4568453283345604
2024-09-13 10:30:00+00:00,,,,,,,2522.681385387074,2516.6101018732243,2505.2138929332386,0.4548996383954399
2024-09-13 11:30:00+00:00,,,,,,,2523.320467862216,2517.2491843483667,2505.8875967684658,0.4533957386816795
