,Adj Close,Close,High,Low,Open,Volume,CloseSmooth,MA20,MA50,TrendStrength
2026-07-01 23:15:00+00:00,,,,,,,3197.8998385342684,3193.9188301780005,,
2026-07-01 23:30:00+00:00,,,,,,,3198.3188920454545,3194.337883689187,,
2026-07-01 23:45:00+00:00,,,,,,,3198.7379455566406,3194.7569372003727,,
2026-07-02 00:00:00+00:00,,,,,,,3199.1569990678267,3195.175990711559,,
2026-07-02 00:15:00+00:00,,,,,,,3199.576052579013,3195.595044222745,,
2026-07-02 00:30:00+00:00,,,,,,,3199.995106090199,3196.014097733931,,
2026-07-02 00:45:00+00:00,,,,,,,3200.414159601385,3196.433151245117,,
2026-07-02 01:00:00+00:00,,,,,,,3200.8332131125712,3196.8522047563033,,
2026-07-02 01:15:00+00:00,,,,,,,3201.252266623757,3197.2712582674894,,
2026-07-02 01:30:00+00:00,,,,,,,3201.671320134943,3197.6903117786756,,
2026-07-02 01:45:00+00:00,,,,,,,3202.090373646129,3198.1093652898617,3191.0637772438745,0.22079120123611162
2026-07-02 02:00:00+00:00,,,,,,,3202.5094271573153,3198.5284188010473,3191.555381802646,0.21848397299196542
2026-07-02 02:15:00+00:00,,,,,,,3202.9284806685014,3198.947472312234,3191.921260986328,0.2201248323943549
2026-07-02 02:30:00+00:00,,,,,,,3203.3475341796875,3199.3665258234196,3192.4451257324217,0.21680560881715763
2026-07-02 02:45:00+00:00,,,,,,,3203.7665876908736,3199.7855793346057,3192.9575033846772,0.21384800589078923
2026-07-02 03:00:00+00:00,,,,,,,3204.1856412020597,3200.204632845792,3193.5985599587184,0.2068535779637506
2026-07-02 03:15:00+00:00,,,,,,,3204.604694713246,3200.623686356978,3194.197880415483,0.20117119170648554
2026-07-02 03:30:00+00:00,,,,,,,3205.023748224432,3201.042739868164,3194.761524325284,0.19660984067368373
2026-07-02 03:45:00+00:00,,,,,,,3205.442801735618,3201.46179337935,3195.175990711559,0.19672790125064518
2026-07-02 04:00:00+00:00,,,,,,,3205.8618552468038,3201.8808468905363,3195.595044222745,0.1967021033893309
2026-07-02 04:15:00+00:00,,,,,,,3206.28090875799,3202.2999004017224,3196.0140977339306,0.1966763122931352
2026-07-02 04:30:00+00:00,,,,,,,3206.699962269176,3202.7189539129085,3196.433151245117,0.19665052795935462
2026-07-02 04:45:00+00:00,,,,,,,3207.119015780362,3203.138007424094,3196.8522047563038,0.19662475038534402
2026-07-02 05:00:00+00:00,,,,,,,3207.5380692915483,3203.557060935281,3197.2712582674894,0.1965989795685167
2026-07-02 05:15:00+00:00,,,,,,,3207.9571228027344,3203.9761144464665,3197.6903117786756,0.19657321550611648
2026-07-02 05:30:00+00:00,,,,,,,3208.3761763139205,3204.3951679576526,3198.109365289862,0.19654745819553088
2026-07-02 05:45:00+00:00,,,,,,,3208.7952298251066,3204.8142214688387,3198.528418801048,0.1965217076341346
2026-07-02 06:00:00+00:00,,,,,,,3209.2142833362927,3205.233274980025,3198.9474723122335,0.19649596381924686
2026-07-02 06:15:00+00:00,,,,,,,3209.633336847479,3205.652328491211,3199.366525823419,0.19647022674821665
2026-07-02 06:30:00+00:00,,,,,,,3210.052390358665,3206.071382002397,3199.7855793346057,0.19644449641836592
2026-07-02 06:45:00+00:00,,,,,,,3210.4714438698506,3206.490435513583,3200.204632845792,0.19641877282708917
2026-07-02 07:00:00+00:00,,,,,,,3210.8904973810368,3206.9094890247693,3200.6236863569775,0.19639305597173956
2026-07-02 07:15:00+00:00,,,,,,,3211.309550892223,3207.3285425359554,3201.042739868164,0.19636734584962903
2026-07-02 07:30:00+00:00,,,,,,,3211.728604403409,3207.747596047141,3201.4617933793506,0.19634164245812777
2026-07-02 07:45:00+00:00,,,,,,,3212.147657914595,3208.1666495583277,3201.8808468905363,0.19631594579466416
2026-07-02 08:00:00+00:00,,,,,,,3212.5667114257812,3208.5857030695133,3202.2999004017224,0.19629025585649745
2026-07-02 08:15:00+00:00,,,,,,,3212.9857649369674,3209.0047565806994,3202.718953912909,0.19626457264103037
2026-07-02 08:30:00+00:00,,,,,,,3213.4048184481535,3209.4238100918856,3203.1380074240947,0.19623889614565287
2026-07-02 08:45:00+00:00,,,,,,,3213.8238719593396,3209.8428636030717,3203.5570609352803,0.19621322636769936
2026-07-02 09:00:00+00:00,,,,,,,3214.2429254705257,3210.261917114258,3203.976114446466,0.19618756330453416
2026-07-02 09:15:00+00:00,,,,,,,3214.661978981712,3210.680970625444,3204.3951679576526,0.19616190695349434
2026-07-02 09:30:00+00:00,,,,,,,3215.0810324928975,3211.10002413663,3204.8142214688387,0.1961362573119896
2026-07-02 09:45:00+00:00,,,,,,,3215.5000860040836,3211.519077647816,3205.2332749800244,0.19611061437738841
2026-07-02 10:00:00+00:00,,,,,,,3215.9191395152698,3211.9381311590023,3205.652328491211,0.19608497814701784
2026-07-02 10:15:00+00:00,,,,,,,3216.338193026456,3212.357184670188,3206.0713820023975,0.19605934861826319
2026-07-02 10:30:00+00:00,,,,,,,3216.757246537642,3212.7762381813745,3206.490435513583,0.196033725788568
2026-07-02 10:45:00+00:00,,,,,,,3217.176300048828,3213.19529169256,3206.9094890247693,0.19600810965520687
2026-07-02 11:00:00+00:00,,,,,,,3217.5953535600142,3213.6143452037463,3207.328542535956,0.19598250021559746
2026-07-02 11:15:00+00:00,,,,,,,3218.0144070712004,3214.0333987149324,3207.7475960471415,0.19595689746714495
2026-07-02 11:30:00+00:00,,,,,,,3218.4334605823865,3214.4524522261186,3208.166649558327,0.19593130140719883
2026-07-02 11:45:00+00:00,,,,,,,3218.8525140935726,3214.8715057373047,3208.585703069513,0.19590571203313853
2026-07-02 12:00:00+00:00,,,,,,,3219.2715676047587,3215.290559248491,3209.0047565806994,0.19588012934231638
2026-07-02 12:15:00+00:00,,,,,,,3219.6906211159444,3215.709612759677,3209.4238100918856,0.19585455333215704
2026-07-02 12:30:00+00:00,,,,,,,3220.1096746271305,3216.128666270863,3209.8428636030712,0.195828984000044
2026-07-02 12:45:00+00:00,,,,,,,3220.5287281383166,3216.547719782049,3210.261917114258,0.19580342134331957
2026-07-02 13:00:00+00:00,,,,,,,3220.9477816495028,3216.966773293235,3210.6809706254444,0.19577786535938407
2026-07-02 13:15:00+00:00,,,,,,,3221.366835160689,3217.3858268044214,3211.10002413663,0.19575231604569607
2026-07-02 13:30:00+00:00,3221.785888671875,3221.785888671875,3221.785888671875,3213.9541015625,3215.477294921875,0.0,3221.785888671875,3217.804880315607,3211.519077647816,0.19572677339954517
2026-07-02 13:45:00+00:00,3231.32373046875,3231.32373046875,3232.77001953125,3222.1181640625,3222.257080078125,0.0,3231.32373046875,3218.679873241078,3212.120506924716,0.20420673203950593
2026-07-02 14:00:00+00:00,3230.298095703125,3230.298095703125,3231.765380859375,3221.505859375,3231.418212890625,0.0,3230.298095703125,3219.4826317527077,3212.69304243608,0.21133638436492216
2026-07-02 14:15:00+00:00,3223.734619140625,3223.734619140625,3230.634521484375,3222.363525390625,3230.36767578125,0.0,3223.734619140625,3219.936263760653,3213.125927345969,0.2119536105548602
2026-07-02 14:30:00+00:00,3219.0126953125,3219.0126953125,3224.691650390625,3218.360595703125,3223.681640625,0.0,3219.0126953125,3220.1328469016335,3213.4559927090727,0.20777798755326696
2026-07-02 14:45:00+00:00,3226.235595703125,3226.235595703125,3226.235595703125,3218.09228515625,3219.121337890625,0.0,3226.235595703125,3220.6696223865856,3213.9221350097655,0.20994557719114174
2026-07-02 15:00:00+00:00,3219.96630859375,3219.96630859375,3228.273193359375,3218.409912109375,3226.17333984375,0.0,3219.96630859375,3220.8719808405094,3214.254510498047,0.20587885373884923
2026-07-02 15:15:00+00:00,3210.784423828125,3210.784423828125,3220.323486328125,3210.784423828125,3219.93408203125,0.0,3210.784423828125,3220.5942923805933,3214.3948672207916,0.19286445554717283
2026-07-02 15:30:00+00:00,3210.413818359375,3210.413818359375,3210.413818359375,3210.413818359375,3210.413818359375,0.0,3210.413818359375,3220.27712097168,3214.519430763938,0.17911511601512892
2026-07-02 15:45:00+00:00,,,,,,,3210.4625614247425,3219.9414340404755,3214.636588098168,0.1650216376541026
2026-07-02 16:00:00+00:00,,,,,,,3210.5113044901095,3219.58723158698,3214.746339223482,0.150583960682485
2026-07-02 16:15:00+00:00,,,,,,,3210.560047555477,3219.214513611194,3214.848684139879,0.13580202056953333
2026-07-02 16:30:00+00:00,,,,,,,3210.6087906208445,3218.823280113117,3214.94362284736,0.12067574803445416
2026-07-02 16:45:00+00:00,,,,,,,3210.657533686212,3218.413531092749,3215.031155345924,0.10520506904577605
2026-07-02 17:00:00+00:00,,,,,,,3210.706276751579,3217.98526655009,3215.111281635572,0.08938990482020397
2026-07-02 17:15:00+00:00,,,,,,,3210.7550198169465,3217.53848648514,3215.1840017163036,0.07323017182156445
2026-07-02 17:30:00+00:00,,,,,,,3210.803762882314,3217.073190897899,3215.2493155881193,0.05672578175936056
2026-07-02 17:45:00+00:00,,,,,,,3210.852505947681,3216.5893797883673,3215.307223251018,0.03987664158738899
2026-07-02 18:00:00+00:00,,,,,,,3210.9012490130485,3216.0870531565447,3215.3577247050002,0.022682653501994863
2026-07-02 18:15:00+00:00,,,,,,,3210.949992078416,3215.566211002431,3215.4008199500663,0.005143714940247489
2026-07-02 18:30:00+00:00,,,,,,,3210.998735143783,3215.0268533260264,3215.436508986217,-0.012740281422005869
2026-07-02 18:45:00+00:00,,,,,,,3211.0474782091505,3214.0130407130464,3215.46479181345,-0.045149028037871033
2026-07-02 19:00:00+00:00,,,,,,,3211.096221274518,3213.052946991616,3215.4856684317674,-0.07565642304162165
2026-07-02 19:15:00+00:00,,,,,,,3211.1449643398855,3212.4234642515794,3215.499138841168,-0.09565154449698232
2026-07-02 19:30:00+00:00,,,,,,,3211.1937074052526,3212.0325148562165,3215.5052030416527,-0.1079982138468109
2026-07-02 19:45:00+00:00,,,,,,,3211.24245047062,3211.2828575945914,3215.50386103322,-0.13127035827200575
2026-07-02 20:00:00+00:00,,,,,,,3211.2911935359875,3210.8491018417035,3215.4951128158714,-0.14448819889821854
2026-07-02 20:15:00+00:00,,,,,,,3211.3399366013546,3210.876877480365,3215.478958389607,-0.1431227188483071
2026-07-02 20:30:00+00:00,,,,,,,3211.388679666722,3210.9256205457323,3215.4553977544256,-0.14087513737110954
2026-07-02 20:45:00+00:00,,,,,,,3211.4374227320895,3210.9743636110998,3215.424430910328,-0.13839750847349866
2026-07-02 21:00:00+00:00,,,,,,,3211.4861657974566,3211.0231066764673,3215.386057857314,-0.13568980838817618
2026-07-02 21:15:00+00:00,,,,,,,3211.534908862824,3211.071849741834,3215.340278595384,-0.13275201016717375
2026-07-02 21:30:00+00:00,,,,,,,3211.5836519281916,3211.120592807202,3215.2870931245375,-0.1295840836809008
2026-07-02 21:45:00+00:00,,,,,,,3211.632394993559,3211.169335872569,3215.2265014447744,-0.126185995617493
2026-07-02 22:00:00+00:00,,,,,,,3211.681138058926,3211.2180789379363,3215.1585035560947,-0.12255770948151273
2026-07-02 22:15:00+00:00,,,,,,,3211.7298811242936,3211.266822003304,3215.0830994584994,-0.11869918559300656
2026-07-02 22:30:00+00:00,,,,,,,3211.778624189661,3211.315565068671,3215.000289151986,-0.11461038108607048
2026-07-02 22:45:00+00:00,,,,,,,3211.827367255028,3211.3643081340383,3214.9100726365577,-0.11029124990770084
2026-07-02 23:00:00+00:00,,,,,,,3211.8761103203956,3211.413051199406,3214.8124499122137,-0.10574174281615335
2026-07-02 23:15:00+00:00,,,,,,,3211.924853385763,3211.4617942647733,3214.7074209789516,-0.10096180737934699
2026-07-02 23:30:00+00:00,,,,,,,3211.97359645113,3211.5105373301403,3214.594985836774,-0.09595138797339779
2026-07-02 23:45:00+00:00,,,,,,,3212.0223395164976,3211.559280395508,3214.4751444856797,-0.09071042578051884
2026-07-03 00:00:00+00:00,,,,,,,3212.071082581865,3211.6080234608753,3214.3478969256703,-0.08523885878736107
2026-07-03 00:15:00+00:00,,,,,,,3212.1198256472326,3211.6567665262423,3214.213243156743,-0.0795366217827482
2026-07-03 00:30:00+00:00,,,,,,,3212.1685687125996,3211.70550959161,3214.0711831789,-0.07360364635578137
2026-07-03 00:45:00+00:00,,,,,,,3212.217311777967,3211.7542526569773,3213.9217169921403,-0.06743986089342277
2026-07-03 01:00:00+00:00,,,,,,,3212.2660548433346,3211.802995722345,3213.7648445964646,-0.06104519057822236
2026-07-03 01:15:00+00:00,,,,,,,3212.3147979087016,3211.851738787712,3213.600565991872,-0.05441955738579188
2026-07-03 01:30:00+00:00,,,,,,,3212.363540974069,3211.9004818530793,3213.428881178363,-0.047562880082266154
2026-07-03 01:45:00+00:00,,,,,,,3212.4122840394366,3211.949224918447,3213.249790155938,-0.04047507422161036
2026-07-03 02:00:00+00:00,,,,,,,3212.4610271048036,3211.997967983814,3213.063292924597,-0.03315605214280119
2026-07-03 02:15:00+00:00,,,,,,,3212.509770170171,3212.046711049182,3212.6870137186256,-0.0199304403668843
2026-07-03 02:30:00+00:00,,,,,,,3212.5585132355386,3212.0954541145484,3212.3322220692735,-0.007370593648392702
2026-07-03 02:45:00+00:00,,,,,,,3212.607256300906,3212.144197179916,3212.109674812479,0.0010747568088162757
2026-07-03 03:00:00+00:00,,,,,,,3212.655999366273,3212.1929402452834,3211.982540893555,0.006550451288254873
2026-07-03 03:15:00+00:00,,,,,,,3212.7047424316406,3212.241683310651,3211.711923828125,0.016494613934571873
2026-07-03 03:30:00+00:00,,,,,,,3212.753485497008,3212.2904263760183,3211.56766736619,0.02250486630477753
2026-07-03 03:45:00+00:00,,,,,,,3212.802228562375,3212.3391694413854,3211.6080234608753,0.02276572904193241
2026-07-03 04:00:00+00:00,,,,,,,3212.8509716277426,3212.387912506753,3211.656766526243,0.02276538352823045
2026-07-03 04:15:00+00:00,,,,,,,3212.89971469311,3212.43665557212,3211.7055095916103,0.022765038025001842
2026-07-03 04:30:00+00:00,,,,,,,3212.9484577584776,3212.485398637488,3211.754252656977,0.022764692532316905
2026-07-03 04:45:00+00:00,,,,,,,3212.9972008238447,3212.534141702855,3211.8029957223443,0.022764347050061882
2026-07-03 05:00:00+00:00,,,,,,,3213.045943889212,3212.5828847682224,3211.851738787712,0.0227640015783071
2026-07-03 05:15:00+00:00,,,,,,,3213.0946869545796,3212.63162783359,3211.9004818530793,0.022763656117037914
2026-07-03 05:30:00+00:00,,,,,,,3213.1434300199467,3212.680370898957,3211.9492249184464,0.022763310666253853
2026-07-03 05:45:00+00:00,,,,,,,3213.192173085314,3212.7291139643244,3211.997967983814,0.02276296522595444
2026-07-03 06:00:00+00:00,,,,,,,3213.2409161506816,3212.7778570296914,3212.0467110491813,0.022762619796125032
2026-07-03 06:15:00+00:00,,,,,,,3213.2896592160487,3212.826600095059,3212.0954541145493,0.022762274376779315
2026-07-03 06:30:00+00:00,,,,,,,3213.338402281416,3212.8753431604264,3212.144197179916,0.022761928967959293
2026-07-03 06:45:00+00:00,,,,,,,3213.3871453467837,3212.9240862257934,3212.1929402452834,0.022761583569579528
2026-07-03 07:00:00+00:00,,,,,,,3213.435888412151,3212.9728292911614,3212.2416833106504,0.022761238181724496
2026-07-03 07:15:00+00:00,,,,,,,3213.484631477518,3213.0215723565284,3212.2904263760183,0.022760892804294615
2026-07-03 07:30:00+00:00,,,,,,,3213.5333745428857,3213.070315421896,3212.3391694413854,0.022760547437388513
2026-07-03 07:45:00+00:00,,,,,,,3213.582117608253,3213.119058487263,3212.387912506753,0.022760202080934926
2026-07-03 08:00:00+00:00,,,,,,,3213.63086067362,3213.1678015526304,3212.4366555721203,0.022759856734975843
2026-07-03 08:15:00+00:00,,,,,,,3213.6796037389877,3213.216544617998,3212.485398637488,0.022759511399496637
2026-07-03 08:30:00+00:00,,,,,,,3213.728346804355,3213.2652876833654,3212.5341417028553,0.022759166074496823
2026-07-03 08:45:00+00:00,,,,,,,3213.777089869722,3213.314030748733,3212.582884768222,0.02275882076000425
2026-07-03 09:00:00+00:00,,,,,,,3213.8258329350897,3213.3627738140995,3212.6316278335894,0.02275847545593349
2026-07-03 09:15:00+00:00,,,,,,,3213.874576000457,3213.4115168794674,3212.680370898957,0.02275813016238316
2026-07-03 09:30:00+00:00,,,,,,,3213.9233190658247,3213.4602599448344,3212.7291139643244,0.02275778487928201
2026-07-03 09:45:00+00:00,,,,,,,3213.9720621311917,3213.509003010202,3212.777857029692,0.02275743960667203
2026-07-03 10:00:00+00:00,,,,,,,3214.020805196559,3213.5577460755694,3212.8266000950593,0.022757094344538584
2026-07-03 10:15:00+00:00,,,,,,,3214.0695482619267,3213.6064891409364,3212.875343160426,0.022756749092895354
2026-07-03 10:30:00+00:00,,,,,,,3214.1182913272937,3213.655232206304,3212.9240862257934,0.022756403851713545
2026-07-03 10:45:00+00:00,,,,,,,3214.167034392661,3213.7039752716714,3212.972829291161,0.022756058621006842
2026-07-03 11:00:00+00:00,,,,,,,3214.2157774580287,3213.752718337039,3213.0215723565284,0.022755713400774768
2026-07-03 11:15:00+00:00,,,,,,,3214.2645205233957,3213.801461402406,3213.070315421896,0.02275536819100269
2026-07-03 11:30:00+00:00,,,,,,,3214.313263588763,3213.8502044677734,3213.119058487263,0.0227550229917326
2026-07-03 11:45:00+00:00,,,,,,,3214.3620066541307,3213.898947533141,3213.167801552631,0.022754677802907394
2026-07-03 12:00:00+00:00,,,,,,,3214.410749719498,3213.947690598508,3213.216544617998,0.02275433262456907
2026-07-03 12:15:00+00:00,,,,,,,3214.4594927848652,3213.9964336638755,3213.2652876833654,0.02275398745670298
2026-07-03 12:30:00+00:00,,,,,,,3214.5082358502327,3214.045176729243,3213.314030748732,0.022753642299336976
2026-07-03 12:45:00+00:00,,,,,,,3214.5569789156,3214.0939197946104,3213.3627738141,0.022753297152399796
2026-07-03 13:00:00+00:00,,,,,,,3214.6057219809672,3214.1426628599775,3213.4115168794674,0.022752952015933435
2026-07-03 13:15:00+00:00,,,,,,,3214.6544650463347,3214.191405925345,3213.460259944835,0.022752606889951565
2026-07-03 13:30:00+00:00,,,,,,,3214.703208111702,3214.2401489907124,3213.509003010202,0.02275226177445371
2026-07-03 13:45:00+00:00,,,,,,,3214.7519511770693,3214.2888920560795,3213.5577460755694,0.022751916669396938
2026-07-03 14:00:00+00:00,,,,,,,3214.8006942424367,3214.3376351214474,3213.606489140937,0.022751571574837374
2026-07-03 14:15:00+00:00,,,,,,,3214.8494373078042,3214.386378186814,3213.6552322063044,0.022751226490703793
2026-07-03 14:30:00+00:00,,,,,,,3214.8981803731717,3214.4351212521815,3213.703975271671,0.022750881417094776
2026-07-03 14:45:00+00:00,,,,,,,3214.9469234385388,3214.483864317549,3213.7527183370385,0.022750536353924936
2026-07-03 15:00:00+00:00,,,,,,,3214.9956665039062,3214.5326073829165,3213.801461402406,0.022750191301222095
2026-07-03 15:15:00+00:00,,,,,,,3215.0444095692737,3214.581350448284,3213.8502044677734,0.02274984625898578
2026-07-03 15:30:00+00:00,,,,,,,3215.093152634641,3214.630093513651,3213.898947533141,0.022749501227201374
2026-07-03 15:45:00+00:00,,,,,,,3215.1418957000083,3214.6788365790185,3213.9476905985084,0.02274915620589669
2026-07-03 16:00:00+00:00,,,,,,,3215.1906387653758,3214.7275796443855,3213.996433663876,0.022748811195042958
2026-07-03 16:15:00+00:00,,,,,,,3215.2393818307432,3214.7763227097535,3214.0451767292425,0.022748466194710448
2026-07-03 16:30:00+00:00,,,,,,,3215.2881248961103,3214.8250657751205,3214.09391979461,0.022748121204785487
2026-07-03 16:45:00+00:00,,,,,,,3215.3368679614778,3214.873808840488,3214.1426628599775,0.022747776225338346
2026-07-03 17:00:00+00:00,,,,,,,3215.3856110268453,3214.9225519058555,3214.191405925345,0.022747431256354395
2026-07-03 17:15:00+00:00,,,,,,,3215.4343540922123,3214.9712949712225,3214.240148990712,0.022747086297833168
2026-07-03 17:30:00+00:00,,,,,,,3215.48309715758,3215.02003803659,3214.2888920560795,0.022746741349774186
2026-07-03 17:45:00+00:00,,,,,,,3215.5318402229473,3215.068781101957,3214.337635121447,0.022746396412162816
2026-07-03 18:00:00+00:00,,,,,,,3215.5805832883143,3215.1175241673245,3214.386378186815,0.022746051485012738
2026-07-03 18:15:00+00:00,,,,,,,3215.629326353682,3215.166267232692,3214.4351212521815,0.022745706568365928
2026-07-03 18:30:00+00:00,,,,,,,3215.6780694190493,3215.215010298059,3214.483864317549,0.022745361662137007
2026-07-03 18:45:00+00:00,,,,,,,3215.7268124844168,3215.263753363427,3214.532607382916,0.022745016766410397
2026-07-03 19:00:00+00:00,,,,,,,3215.775555549784,3215.312496428794,3214.581350448284,0.022744671881086576
2026-07-03 19:15:00+00:00,,,,,,,3215.8242986151513,3215.3612394941615,3214.630093513651,0.022744327006264116
2026-07-03 19:30:00+00:00,,,,,,,3215.873041680519,3215.4099825595285,3214.6788365790185,0.022743982141871795
2026-07-03 19:45:00+00:00,,,,,,,3215.921784745886,3215.458725624896,3214.727579644386,0.022743637287951583
2026-07-03 20:00:00+00:00,,,,,,,3215.9705278112533,3215.5074686902635,3214.7763227097535,0.022743292444488854
2026-07-03 20:15:00+00:00,,,,,,,3216.019270876621,3215.556211755631,3214.825065775121,0.022742947611483134
2026-07-03 20:30:00+00:00,,,,,,,3216.068013941988,3215.6049548209985,3214.8738088404875,0.022742602788962243
2026-07-03 20:45:00+00:00,,,,,,,3216.1167570073553,3215.653697886365,3214.922551905855,0.022742257976840825
2026-07-03 21:00:00+00:00,,,,,,,3216.165500072723,3215.702440951733,3214.9712949712225,0.022741913175217426
2026-07-03 21:15:00+00:00,,,,,,,3216.2142431380903,3215.7511840171,3215.02003803659,0.02274156838402084
2026-07-03 21:30:00+00:00,,,,,,,3216.2629862034573,3215.7999270824675,3215.0687811019575,0.022741223603293035
2026-07-03 21:45:00+00:00,,,,,,,3216.311729268825,3215.848670147835,3215.117524167325,0.02274087883301938
2026-07-03 22:00:00+00:00,,,,,,,3216.3604723341923,3215.897413213202,3215.1662672326916,0.02274053407321356
2026-07-03 22:15:00+00:00,,,,,,,3216.4092153995593,3215.9461562785696,3215.215010298059,0.02274018932384679
2026-07-03 22:30:00+00:00,,,,,,,3216.457958464927,3215.994899343937,3215.2637533634265,0.022739844584932754
2026-07-03 22:45:00+00:00,,,,,,,3216.5067015302943,3216.0436424093045,3215.312496428794,0.02273949985647097
2026-07-03 23:00:00+00:00,,,,,,,3216.5554445956614,3216.0923854746716,3215.3612394941615,0.022739155138446817
2026-07-03 23:15:00+00:00,,,,,,,3216.604187661029,3216.141128540039,3215.4099825595285,0.022738810430902263
2026-07-03 23:30:00+00:00,,,,,,,3216.6529307263963,3216.1898716054066,3215.4587256248965,0.022738465733780244
2026-07-03 23:45:00+00:00,,,,,,,3216.701673791764,3216.2386146707736,3215.5074686902635,0.022738121047122726
2026-07-04 00:00:00+00:00,,,,,,,3216.750416857131,3216.287357736141,3215.556211755631,0.02273777637091508
2026-07-04 00:15:00+00:00,,,,,,,3216.7991599224983,3216.3361008015086,3215.6049548209976,0.022737431705185128
2026-07-04 00:30:00+00:00,,,,,,,3216.847902987866,3216.384843866876,3215.6536978863655,0.02273708704986167
2026-07-04 00:45:00+00:00,,,,,,,3216.896646053233,3216.433586932243,3215.702440951733,0.022736742404986666
2026-07-04 01:00:00+00:00,,,,,,,3216.9453891186004,3216.4823299976106,3215.7511840171005,0.02273639777057378
2026-07-04 01:15:00+00:00,,,,,,,3216.994132183968,3216.531073062978,3215.7999270824675,0.02273605314662254
2026-07-04 01:30:00+00:00,,,,,,,3217.042875249335,3216.579816128345,3215.848670147835,0.02273570853309004
2026-07-04 01:45:00+00:00,,,,,,,3217.0916183147024,3216.628559193713,3215.8974132132025,0.022735363930032376
2026-07-04 02:00:00+00:00,,,,,,,3217.14036138007,3216.6773022590796,3215.94615627857,0.022735019337378367
2026-07-04 02:15:00+00:00,,,,,,,3217.1891044454374,3216.726045324447,3215.9948993439366,0.022734674755226527
2026-07-04 02:30:00+00:00,,,,,,,3217.2378475108044,3216.7747883898146,3216.043642409304,0.022734330183491528
