serie,roll,tid,kategori,innehall,varde
krita_antal,bredd,2024-03,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16549
krita_antal,bredd,2024-04,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16346
krita_antal,bredd,2024-05,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16326
krita_antal,bredd,2024-06,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16436
krita_antal,bredd,2024-07,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16280
krita_antal,bredd,2024-08,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16340
krita_antal,bredd,2024-09,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16521
krita_antal,bredd,2024-10,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16398
krita_antal,bredd,2024-11,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16340
krita_antal,bredd,2024-12,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16364
krita_antal,bredd,2025-01,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16458
krita_antal,bredd,2025-02,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16466
krita_antal,bredd,2025-03,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16472
krita_antal,bredd,2025-04,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16398
krita_antal,bredd,2025-05,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16384
krita_antal,bredd,2025-06,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16465
krita_antal,bredd,2025-07,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16319
krita_antal,bredd,2025-08,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16429
krita_antal,bredd,2025-09,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16486
krita_antal,bredd,2025-10,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16351
krita_antal,bredd,2025-11,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16378
krita_antal,bredd,2025-12,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16383
krita_antal,bredd,2026-01,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16396
krita_antal,bredd,2026-02,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16371
krita_antal,bredd,2026-03,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16216
krita_antal,bredd,2026-04,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16082
krita_antal,bredd,2026-05,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16054
krita_antal,bredd,2026-06,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,16067
krita_antal,bredd,2026-07,"1.1 Fastighet - Kontor, lokaler m.m.",Antal företag,15924
krita_antal,bredd,2019-07,1.2 Fastighet - Bostäder,Antal företag,11782
krita_antal,bredd,2019-08,1.2 Fastighet - Bostäder,Antal företag,11831
krita_antal,bredd,2019-09,1.2 Fastighet - Bostäder,Antal företag,11908
krita_antal,bredd,2019-10,1.2 Fastighet - Bostäder,Antal företag,12120
krita_antal,bredd,2019-11,1.2 Fastighet - Bostäder,Antal företag,12175
krita_antal,bredd,2019-12,1.2 Fastighet - Bostäder,Antal företag,12206
krita_antal,bredd,2020-01,1.2 Fastighet - Bostäder,Antal företag,12281
krita_antal,bredd,2020-02,1.2 Fastighet - Bostäder,Antal företag,12256
krita_antal,bredd,2020-03,1.2 Fastighet - Bostäder,Antal företag,12285
krita_antal,bredd,2020-04,1.2 Fastighet - Bostäder,Antal företag,12308
krita_antal,bredd,2020-05,1.2 Fastighet - Bostäder,Antal företag,12337
krita_antal,bredd,2020-06,1.2 Fastighet - Bostäder,Antal företag,12395
krita_antal,bredd,2020-07,1.2 Fastighet - Bostäder,Antal företag,12382
krita_antal,bredd,2020-08,1.2 Fastighet - Bostäder,Antal företag,12396
krita_antal,bredd,2020-09,1.2 Fastighet - Bostäder,Antal företag,12400
krita_antal,bredd,2020-10,1.2 Fastighet - Bostäder,Antal företag,12496
krita_antal,bredd,2020-11,1.2 Fastighet - Bostäder,Antal företag,12503
krita_antal,bredd,2020-12,1.2 Fastighet - Bostäder,Antal företag,12547
krita_antal,bredd,2021-01,1.2 Fastighet - Bostäder,Antal företag,12669
krita_antal,bredd,2021-02,1.2 Fastighet - Bostäder,Antal företag,12621
krita_antal,bredd,2021-03,1.2 Fastighet - Bostäder,Antal företag,12661
krita_antal,bredd,2021-04,1.2 Fastighet - Bostäder,Antal företag,12653
krita_antal,bredd,2021-05,1.2 Fastighet - Bostäder,Antal företag,12669
krita_antal,bredd,2021-06,1.2 Fastighet - Bostäder,Antal företag,12727
krita_antal,bredd,2021-07,1.2 Fastighet - Bostäder,Antal företag,12716
krita_antal,bredd,2021-08,1.2 Fastighet - Bostäder,Antal företag,12695
krita_antal,bredd,2021-09,1.2 Fastighet - Bostäder,Antal företag,12696
krita_antal,bredd,2021-10,1.2 Fastighet - Bostäder,Antal företag,12898
krita_antal,bredd,2021-11,1.2 Fastighet - Bostäder,Antal företag,12902
krita_antal,bredd,2021-12,1.2 Fastighet - Bostäder,Antal företag,12952
krita_antal,bredd,2022-01,1.2 Fastighet - Bostäder,Antal företag,12962
krita_antal,bredd,2022-02,1.2 Fastighet - Bostäder,Antal företag,12946
krita_antal,bredd,2022-03,1.2 Fastighet - Bostäder,Antal företag,13000
krita_antal,bredd,2022-04,1.2 Fastighet - Bostäder,Antal företag,13014
krita_antal,bredd,2022-05,1.2 Fastighet - Bostäder,Antal företag,13027
krita_antal,bredd,2022-06,1.2 Fastighet - Bostäder,Antal företag,13018
krita_antal,bredd,2022-07,1.2 Fastighet - Bostäder,Antal företag,13023
krita_antal,bredd,2022-08,1.2 Fastighet - Bostäder,Antal företag,13022
krita_antal,bredd,2022-09,1.2 Fastighet - Bostäder,Antal företag,13121
krita_antal,bredd,2022-10,1.2 Fastighet - Bostäder,Antal företag,13082
krita_antal,bredd,2022-11,1.2 Fastighet - Bostäder,Antal företag,13377
krita_antal,bredd,2022-12,1.2 Fastighet - Bostäder,Antal företag,13423
krita_antal,bredd,2023-01,1.2 Fastighet - Bostäder,Antal företag,13424
krita_antal,bredd,2023-02,1.2 Fastighet - Bostäder,Antal företag,13414
krita_antal,bredd,2023-03,1.2 Fastighet - Bostäder,Antal företag,13447
krita_antal,bredd,2023-04,1.2 Fastighet - Bostäder,Antal företag,13337
krita_antal,bredd,2023-05,1.2 Fastighet - Bostäder,Antal företag,13333
krita_antal,bredd,2023-06,1.2 Fastighet - Bostäder,Antal företag,13397
krita_antal,bredd,2023-07,1.2 Fastighet - Bostäder,Antal företag,13325
krita_antal,bredd,2023-08,1.2 Fastighet - Bostäder,Antal företag,13313
krita_antal,bredd,2023-09,1.2 Fastighet - Bostäder,Antal företag,13748
krita_antal,bredd,2023-10,1.2 Fastighet - Bostäder,Antal företag,13668
krita_antal,bredd,2023-11,1.2 Fastighet - Bostäder,Antal företag,13803
krita_antal,bredd,2023-12,1.2 Fastighet - Bostäder,Antal företag,13912
krita_antal,bredd,2024-01,1.2 Fastighet - Bostäder,Antal företag,13866
krita_antal,bredd,2024-02,1.2 Fastighet - Bostäder,Antal företag,13757
krita_antal,bredd,2024-03,1.2 Fastighet - Bostäder,Antal företag,13867
krita_antal,bredd,2024-04,1.2 Fastighet - Bostäder,Antal företag,13813
krita_antal,bredd,2024-05,1.2 Fastighet - Bostäder,Antal företag,13793
krita_antal,bredd,2024-06,1.2 Fastighet - Bostäder,Antal företag,13863
krita_antal,bredd,2024-07,1.2 Fastighet - Bostäder,Antal företag,13814
krita_antal,bredd,2024-08,1.2 Fastighet - Bostäder,Antal företag,13790
krita_antal,bredd,2024-09,1.2 Fastighet - Bostäder,Antal företag,13910
krita_antal,bredd,2024-10,1.2 Fastighet - Bostäder,Antal företag,13806
krita_antal,bredd,2024-11,1.2 Fastighet - Bostäder,Antal företag,13969
krita_antal,bredd,2024-12,1.2 Fastighet - Bostäder,Antal företag,13998
krita_antal,bredd,2025-01,1.2 Fastighet - Bostäder,Antal företag,14056
krita_antal,bredd,2025-02,1.2 Fastighet - Bostäder,Antal företag,14016
krita_antal,bredd,2025-03,1.2 Fastighet - Bostäder,Antal företag,14037
krita_antal,bredd,2025-04,1.2 Fastighet - Bostäder,Antal företag,13965
krita_antal,bredd,2025-05,1.2 Fastighet - Bostäder,Antal företag,13933
krita_antal,bredd,2025-06,1.2 Fastighet - Bostäder,Antal företag,13985
krita_antal,bredd,2025-07,1.2 Fastighet - Bostäder,Antal företag,13936
krita_antal,bredd,2025-08,1.2 Fastighet - Bostäder,Antal företag,13928
krita_antal,bredd,2025-09,1.2 Fastighet - Bostäder,Antal företag,13988
krita_antal,bredd,2025-10,1.2 Fastighet - Bostäder,Antal företag,13910
krita_antal,bredd,2025-11,1.2 Fastighet - Bostäder,Antal företag,13987
krita_antal,bredd,2025-12,1.2 Fastighet - Bostäder,Antal företag,14006
krita_antal,bredd,2026-01,1.2 Fastighet - Bostäder,Antal företag,14005
krita_antal,bredd,2026-02,1.2 Fastighet - Bostäder,Antal företag,13992
krita_antal,bredd,2026-03,1.2 Fastighet - Bostäder,Antal företag,14005
krita_antal,bredd,2026-04,1.2 Fastighet - Bostäder,Antal företag,13950
krita_antal,bredd,2026-05,1.2 Fastighet - Bostäder,Antal företag,13981
krita_antal,bredd,2026-06,1.2 Fastighet - Bostäder,Antal företag,13989
krita_antal,bredd,2026-07,1.2 Fastighet - Bostäder,Antal företag,13829
krita_antal,bredd,2019-07,1.3 Bostadsrättsföreningar,Antal företag,25300
krita_antal,bredd,2019-08,1.3 Bostadsrättsföreningar,Antal företag,25319
krita_antal,bredd,2019-09,1.3 Bostadsrättsföreningar,Antal företag,25358
krita_antal,bredd,2019-10,1.3 Bostadsrättsföreningar,Antal företag,25392
krita_antal,bredd,2019-11,1.3 Bostadsrättsföreningar,Antal företag,25453
krita_antal,bredd,2019-12,1.3 Bostadsrättsföreningar,Antal företag,25496
krita_antal,bredd,2020-01,1.3 Bostadsrättsföreningar,Antal företag,25553
krita_antal,bredd,2020-02,1.3 Bostadsrättsföreningar,Antal företag,25577
krita_antal,bredd,2020-03,1.3 Bostadsrättsföreningar,Antal företag,25613
krita_antal,bredd,2020-04,1.3 Bostadsrättsföreningar,Antal företag,25634
krita_antal,bredd,2020-05,1.3 Bostadsrättsföreningar,Antal företag,25664
krita_antal,bredd,2020-06,1.3 Bostadsrättsföreningar,Antal företag,25722
krita_antal,bredd,2020-07,1.3 Bostadsrättsföreningar,Antal företag,25749
krita_antal,bredd,2020-08,1.3 Bostadsrättsföreningar,Antal företag,25775
