serie,roll,tid,kategori,innehall,varde
krita_volym,kredit,2026-05,1.2 Fastighet - Bostäder,"Utestående lånebelopp, mnkr",721917
krita_volym,kredit,2026-06,1.2 Fastighet - Bostäder,"Utestående lånebelopp, mnkr",720249
krita_volym,kredit,2026-07,1.2 Fastighet - Bostäder,"Utestående lånebelopp, mnkr",719827
krita_volym,kredit,2019-07,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",498234
krita_volym,kredit,2019-08,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",498168
krita_volym,kredit,2019-09,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",498003
krita_volym,kredit,2019-10,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",496772
krita_volym,kredit,2019-11,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",498783
krita_volym,kredit,2019-12,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",499493
krita_volym,kredit,2020-01,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",498988
krita_volym,kredit,2020-02,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",499657
krita_volym,kredit,2020-03,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",500834
krita_volym,kredit,2020-04,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",502230
krita_volym,kredit,2020-05,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",502359
krita_volym,kredit,2020-06,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",504440
krita_volym,kredit,2020-07,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",505569
krita_volym,kredit,2020-08,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",506315
krita_volym,kredit,2020-09,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",507931
krita_volym,kredit,2020-10,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",507152
krita_volym,kredit,2020-11,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",507821
krita_volym,kredit,2020-12,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",508244
krita_volym,kredit,2021-01,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",507868
krita_volym,kredit,2021-02,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",509293
krita_volym,kredit,2021-03,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",511380
krita_volym,kredit,2021-04,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",512644
krita_volym,kredit,2021-05,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",514988
krita_volym,kredit,2021-06,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",517716
krita_volym,kredit,2021-07,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",519904
krita_volym,kredit,2021-08,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",521638
krita_volym,kredit,2021-09,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",525423
